temp[1],temp[2],tube_flowmeter[1],tube_flowmeter[2],tube_pressure[1],tube_pressure[2],tube_temp[1],tube_temp[2],anomaly
67.77,61.67,22.31,3.04,21.91,16.28,64.17,61.82,0
61.67,64.67,3.04,6.04,16.28,17.28,61.82,61.82,0
64.67,91.48,6.04,31.3,17.28,0.61,61.82,14.55,1
91.48,94.07,31.3,35.3,0.61,1.61,14.55,14.55,1
94.07,59.7,35.3,17.62,1.61,11.13,14.55,58.35,1
53.86,57.49,7.5,8.5,17.88,17.88,62.22,62.22,0
57.49,55.5,8.5,4.24,17.88,17.29,62.22,62.16,0
55.5,53.52,4.24,5.24,17.29,19.29,62.16,62.16,0
53.52,75.83,5.24,37.18,19.29,81.87,62.16,42.0,1
75.83,76.58,37.18,35.18,81.87,86.87,42.0,42.0,1
76.58,54.74,35.18,15.27,86.87,18.89,42.0,67.45,1
63.78,62.9,11.62,10.62,13.0,17.0,62.43,62.43,0
62.9,52.33,10.62,15.51,17.0,10.44,62.43,50.65,0
52.33,54.78,15.51,14.51,10.44,11.44,50.65,50.65,0
54.78,38.54,14.51,49.39,11.44,5.15,50.65,41.33,1
38.54,40.54,49.39,52.39,5.15,5.15,41.33,41.33,1
40.54,60.27,52.39,10.74,5.15,16.46,41.33,68.17,1
63.33,61.76,12.45,13.45,16.49,16.49,62.74,62.74,0
61.76,59.76,13.45,6.99,16.49,11.6,62.74,62.01,0
59.76,60.97,6.99,9.99,11.6,11.6,62.01,62.01,0
60.97,87.7,9.99,59.49,11.6,4.36,62.01,14.25,1
87.7,86.87,59.49,63.49,4.36,3.36,14.25,14.25,1
86.87,52.73,63.49,10.53,3.36,18.95,14.25,50.86,1
59.88,61.25,24.03,25.03,16.06,21.06,69.25,69.25,0
61.25,69.96,25.03,23.17,21.06,19.89,69.25,58.0,0
69.96,73.81,23.17,25.17,19.89,18.89,58.0,58.0,0
73.81,80.81,25.17,6.49,18.89,5.85,58.0,95.01,1
80.81,81.03,6.49,7.49,5.85,4.85,95.01,95.01,1
81.03,55.27,7.49,18.83,4.85,15.45,95.01,58.22,1
59.32,60.68,6.05,9.05,10.97,13.97,67.58,67.58,0
60.68,66.98,9.05,25.45,13.97,16.67,67.58,60.86,0
66.98,69.98,25.45,26.45,16.67,16.67,60.86,60.86,0
69.98,85.85,26.45,32.38,16.67,8.2,60.86,13.5,1
85.85,86.97,32.38,33.38,8.2,7.2,13.5,13.5,1
86.97,50.89,33.38,29.05,7.2,11.56,13.5,67.17,1
62.46,65.35,2.03,1.03,13.65,18.65,60.93,60.93,0
65.35,61.96,1.03,16.78,18.65,16.92,60.93,52.84,0
61.96,60.96,16.78,19.78,16.92,18.92,52.84,52.84,0
60.96,12.15,19.78,31.99,18.92,69.14,52.84,80.6,1
12.15,13.04,31.99,33.99,69.14,70.14,80.6,80.6,1
13.04,54.75,33.99,24.77,70.14,16.0,80.6,62.53,1
58.89,62.89,11.59,11.59,15.89,16.89,64.38,64.38,0
62.89,65.45,11.59,7.26,16.89,14.48,64.38,61.13,0
65.45,64.45,7.26,7.26,14.48,12.48,61.13,61.13,0
64.45,94.86,7.26,58.67,12.48,37.49,61.13,31.95,1
94.86,98.86,58.67,59.67,37.49,36.49,31.95,31.95,1
98.86,56.23,59.67,8.97,36.49,15.15,31.95,65.42,1
66.98,70.08,2.38,1.38,16.85,19.85,53.7,53.7,0
70.08,63.54,1.38,1.22,19.85,18.06,53.7,51.36,0
63.54,64.55,1.22,4.22,18.06,20.06,51.36,51.36,0
64.55,29.15,4.22,53.13,20.06,94.67,51.36,4.55,1
29.15,30.64,53.13,51.13,94.67,93.67,4.55,4.55,1
30.64,59.54,51.13,27.7,93.67,18.7,4.55,67.97,1
58.76,58.1,12.57,15.57,19.67,22.67,62.04,62.04,0
58.1,52.35,15.57,1.26,22.67,19.01,62.04,51.68,0
52.35,52.9,1.26,0.26,19.01,24.01,51.68,51.68,0
52.9,39.19,0.26,1.66,24.01,9.86,51.68,78.19,1
39.19,39.32,1.66,5.66,9.86,14.86,78.19,78.19,1
39.32,52.67,5.66,21.83,14.86,10.67,78.19,66.25,1
52.46,52.57,19.13,20.13,14.08,13.08,60.24,60.24,0
52.57,55.92,20.13,10.86,13.08,19.29,60.24,54.1,0
55.92,59.88,10.86,14.86,19.29,18.29,54.1,54.1,0
59.88,48.61,14.86,39.98,18.29,0.69,54.1,90.75,1
48.61,49.19,39.98,41.98,0.69,-1.31,90.75,90.75,1
49.19,51.82,41.98,2.72,-1.31,11.53,90.75,51.02,1
53.4,53.13,10.87,8.87,15.21,17.21,63.65,63.65,0
53.13,68.6,8.87,2.51,17.21,11.55,63.65,53.05,0
68.6,73.24,2.51,0.51,11.55,15.55,53.05,53.05,0
73.24,79.54,0.51,54.57,15.55,71.37,53.05,91.7,1
79.54,77.93,54.57,52.57,71.37,73.37,91.7,91.7,1
77.93,59.87,52.57,4.35,73.37,11.35,91.7,60.01,1
57.02,55.37,14.23,17.23,19.28,20.28,57.32,57.32,0
55.37,66.26,17.23,17.84,20.28,18.32,57.32,63.3,0
66.26,68.38,17.84,18.84,18.32,20.32,63.3,63.3,0
68.38,92.73,18.84,30.16,20.32,80.88,63.3,44.49,1
92.73,95.49,30.16,29.16,80.88,80.88,44.49,44.49,1
95.49,69.79,29.16,11.96,80.88,18.3,44.49,56.46,1
68.72,71.67,1.12,1.12,12.99,15.99,61.78,61.78,0
71.67,64.98,1.12,27.91,15.99,13.8,61.78,56.13,0
64.98,68.34,27.91,25.91,13.8,17.8,56.13,56.13,0
68.34,4.49,25.91,26.22,17.8,31.64,56.13,86.49,1
4.49,3.36,26.22,30.22,31.64,31.64,86.49,86.49,1
3.36,59.51,30.22,17.05,31.64,14.51,86.49,53.31,1
63.76,64.8,16.8,15.8,14.28,14.28,65.41,65.41,0
64.8,59.33,15.8,1.6,14.28,11.33,65.41,62.4,0
59.33,60.33,1.6,5.6,11.33,14.33,62.4,62.4,0
60.33,99.57,5.6,15.33,14.33,50.11,62.4,98.43,1
99.57,99.29,15.33,15.33,50.11,53.11,98.43,98.43,1
99.29,51.47,15.33,4.32,53.11,14.45,98.43,61.23,1
50.12,52.89,2.19,1.19,19.06,21.06,51.75,51.75,0
52.89,63.41,1.19,23.88,21.06,18.21,51.75,60.11,0
63.41,65.47,23.88,25.88,18.21,18.21,60.11,60.11,0
65.47,88.86,25.88,10.56,18.21,9.41,60.11,42.99,1
88.86,87.7,10.56,14.56,9.41,11.41,42.99,42.99,1
87.7,68.97,14.56,2.05,11.41,10.75,42.99,55.9,1
62.36,65.36,4.01,3.01,10.53,12.53,62.65,62.65,0
65.36,50.46,3.01,2.53,12.53,15.93,62.65,51.13,0
50.46,54.18,2.53,5.53,15.93,20.93,51.13,51.13,0
54.18,48.25,5.53,35.76,20.93,37.93,51.13,31.81,1
48.25,51.86,35.76,34.76,37.93,36.93,31.81,31.81,1
51.86,69.15,34.76,6.67,36.93,19.49,31.81,50.42,1
53.37,56.05,1.39,4.39,19.79,22.79,69.9,69.9,0
56.05,64.63,4.39,3.64,22.79,12.15,69.9,56.42,0
64.63,65.94,3.64,3.64,12.15,12.15,56.42,56.42,0
65.94,94.0,3.64,7.63,12.15,2.14,56.42,85.71,1
94.0,92.0,7.63,11.63,2.14,6.14,85.71,85.71,1
92.0,69.29,11.63,7.72,6.14,12.56,85.71,57.28,1
67.29,67.06,13.43,18.43,15.12,19.12,69.08,69.08,0
67.06,67.97,18.43,14.81,19.12,17.75,69.08,50.02,0
67.97,70.55,14.81,13.81,17.75,19.75,50.02,50.02,0
70.55,40.87,13.81,52.82,19.75,7.96,50.02,48.61,1
40.87,40.74,52.82,54.82,7.96,8.96,48.61,48.61,1
40.74,61.63,54.82,21.72,8.96,15.27,48.61,64.26,1
68.92,71.44,0.14,1.14,12.86,13.86,58.28,58.28,0
71.44,66.9,1.14,10.8,13.86,10.04,58.28,65.83,0
66.9,67.9,10.8,8.8,10.04,13.04,65.83,65.83,0
67.9,24.57,8.8,37.05,13.04,20.84,65.83,18.05,1
24.57,25.12,37.05,36.05,20.84,24.84,18.05,18.05,1
25.12,53.45,36.05,10.97,24.84,16.29,18.05,57.83,1
57.06,58.06,4.81,3.81,17.79,19.79,59.17,59.17,0
58.06,69.71,3.81,15.33,19.79,17.94,59.17,64.16,0
69.71,69.68,15.33,17.33,17.94,19.94,64.16,64.16,0
69.68,98.76,17.33,26.64,19.94,6.65,64.16,83.32,1
98.76,98.66,26.64,31.64,6.65,7.65,83.32,83.32,1
98.66,64.1,31.64,4.26,7.65,17.98,83.32,59.47,1
55.72,56.86,8.9,10.9,12.32,14.32,67.57,67.57,0
56.86,56.38,10.9,29.8,14.32,19.66,67.57,50.88,0
56.38,59.31,29.8,29.8,19.66,19.66,50.88,50.88,0
59.31,33.42,29.8,32.58,19.66,6.02,50.88,93.11,1
33.42,36.18,32.58,37.58,6.02,4.02,93.11,93.11,1
36.18,60.73,37.58,23.66,4.02,11.99,93.11,52.28,1
57.98,60.37,24.69,25.69,15.21,18.21,60.07,60.07,0
60.37,63.24,25.69,26.43,18.21,18.02,60.07,67.19,0
63.24,65.59,26.43,26.43,18.02,18.02,67.19,67.19,0
65.59,87.14,26.43,10.01,18.02,5.59,67.19,4.61,1
87.14,91.94,10.01,13.01,5.59,7.59,4.61,4.61,1
91.94,63.07,13.01,10.44,7.59,13.03,4.61,68.2,1
57.54,58.83,11.18,14.18,18.03,21.03,56.09,56.09,0
58.83,59.93,14.18,16.48,21.03,15.79,56.09,65.9,0
59.93,60.73,16.48,19.48,15.79,16.79,65.9,65.9,0
60.73,86.75,19.48,57.93,16.79,27.42,65.9,7.96,1
86.75,87.39,57.93,58.93,27.42,26.42,7.96,7.96,1
87.39,53.41,58.93,15.12,26.42,10.49,7.96,64.49,1
66.19,71.18,20.66,22.66,15.16,17.16,57.48,57.48,0
71.18,64.53,22.66,20.75,17.16,13.43,57.48,51.57,0
64.53,63.53,20.75,24.75,13.43,14.43,51.57,51.57,0
63.53,78.9,24.75,58.67,14.43,1.09,51.57,93.61,1
78.9,78.44,58.67,61.67,1.09,3.09,93.61,93.61,1
78.44,61.99,61.67,7.31,3.09,12.67,93.61,63.7,1
59.66,59.16,7.77,10.77,14.08,14.08,55.56,55.56,0
59.16,53.27,10.77,29.01,14.08,14.91,55.56,51.54,0
53.27,52.4,29.01,27.01,14.91,17.91,51.54,51.54,0
52.4,78.85,27.01,40.5,17.91,8.19,51.54,83.83,1
78.85,80.91,40.5,44.5,8.19,13.19,83.83,83.83,1
80.91,69.51,44.5,12.65,13.19,16.65,83.83,62.4,1
55.94,57.61,11.97,11.97,16.24,19.24,52.1,52.1,0
57.61,66.25,11.97,26.5,19.24,10.02,52.1,61.63,0
66.25,69.49,26.5,29.5,10.02,15.02,61.63,61.63,0
69.49,81.3,29.5,52.73,15.02,82.4,61.63,2.61,1
81.3,81.16,52.73,51.73,82.4,84.4,2.61,2.61,1
81.16,62.42,51.73,27.87,84.4,18.49,2.61,69.93,1
65.36,64.08,19.62,23.62,12.52,10.52,63.13,63.13,0
64.08,59.72,23.62,1.63,10.52,11.63,63.13,61.8,0
59.72,61.61,1.63,5.63,11.63,15.63,61.8,61.8,0
61.61,98.48,5.63,23.2,15.63,5.96,61.8,89.72,1
98.48,101.15,23.2,22.2,5.96,4.96,89.72,89.72,1
101.15,63.89,22.2,29.1,4.96,13.35,89.72,66.96,1
54.45,55.94,22.44,21.44,13.24,13.24,51.09,51.09,0
55.94,54.4,21.44,16.15,13.24,17.94,51.09,52.9,0
54.4,53.74,16.15,18.15,17.94,21.94,52.9,52.9,0
53.74,81.94,18.15,46.71,21.94,7.38,52.9,93.25,1
81.94,82.39,46.71,44.71,7.38,7.38,93.25,93.25,1
82.39,61.8,44.71,6.11,7.38,11.21,93.25,51.3,1
68.55,69.96,4.28,7.28,16.42,19.42,55.14,55.14,0
69.96,50.12,7.28,24.56,19.42,19.14,55.14,54.09,0
50.12,50.87,24.56,28.56,19.14,19.14,54.09,54.09,0
50.87,86.9,28.56,41.89,19.14,8.27,54.09,94.39,1
86.9,88.31,41.89,43.89,8.27,9.27,94.39,94.39,1
88.31,56.18,43.89,27.36,9.27,12.47,94.39,69.46,1
58.71,59.29,21.59,23.59,11.44,13.44,62.67,62.67,0
59.29,57.1,23.59,23.61,13.44,17.32,62.67,52.65,0
57.1,59.72,23.61,27.61,17.32,20.32,52.65,52.65,0
59.72,89.9,27.61,11.25,20.32,3.79,52.65,25.98,1
89.9,90.68,11.25,16.25,3.79,7.79,25.98,25.98,1
90.68,56.85,16.25,11.94,7.79,13.6,25.98,53.8,1
59.93,61.13,12.71,16.71,11.82,14.82,69.72,69.72,0
61.13,67.5,16.71,5.96,14.82,19.2,69.72,53.99,0
67.5,66.97,5.96,4.96,19.2,22.2,53.99,53.99,0
66.97,98.41,4.96,54.91,22.2,4.82,53.99,39.91,1
98.41,103.18,54.91,56.91,4.82,2.82,39.91,39.91,1
103.18,56.72,56.91,15.63,2.82,13.27,39.91,61.7,1
57.57,59.05,16.72,17.72,17.48,18.48,52.36,52.36,0
59.05,66.47,17.72,11.79,18.48,13.92,52.36,68.2,0
66.47,67.16,11.79,13.79,13.92,16.92,68.2,68.2,0
67.16,82.37,13.79,58.32,16.92,8.44,68.2,95.07,1
82.37,82.9,58.32,62.32,8.44,8.44,95.07,95.07,1
82.9,63.06,62.32,17.94,8.44,14.74,95.07,57.6,1
62.18,64.81,19.84,18.84,14.24,15.24,51.87,51.87,0
64.81,54.59,18.84,28.61,15.24,16.77,51.87,56.34,0
54.59,58.79,28.61,33.61,16.77,17.77,56.34,56.34,0
58.79,86.15,33.61,38.86,17.77,1.65,56.34,24.76,1
86.15,87.15,38.86,41.86,1.65,0.65,24.76,24.76,1
87.15,60.93,41.86,10.27,0.65,18.65,24.76,65.17,1
54.66,58.31,8.2,7.2,10.06,12.06,56.68,56.68,0
58.31,58.35,7.2,22.45,12.06,16.82,56.68,63.75,0
58.35,57.35,22.45,21.45,16.82,18.82,63.75,63.75,0
57.35,28.3,21.45,27.6,18.82,1.62,63.75,14.11,1
28.3,28.21,27.6,27.6,1.62,4.62,14.11,14.11,1
28.21,50.4,27.6,20.87,4.62,16.42,14.11,64.16,1
56.28,58.14,0.18,5.18,16.26,17.26,54.84,54.84,0
58.14,52.72,5.18,25.49,17.26,12.79,54.84,53.4,0
52.72,52.07,25.49,25.49,12.79,14.79,53.4,53.4,0
52.07,2.07,25.49,30.33,14.79,8.15,53.4,84.38,1
2.07,5.81,30.33,29.33,8.15,7.15,84.38,84.38,1
5.81,57.92,29.33,7.9,7.15,18.52,84.38,66.68,1
59.74,57.74,9.2,11.2,19.31,19.31,67.01,67.01,0
57.74,58.11,11.2,10.95,19.31,17.04,67.01,58.54,0
58.11,56.79,10.95,12.95,17.04,15.04,58.54,58.54,0
56.79,99.81,12.95,2.25,15.04,2.44,58.54,42.63,1
99.81,98.67,2.25,2.25,2.44,4.44,42.63,42.63,1
98.67,56.62,2.25,10.77,4.44,18.5,42.63,60.64,1
62.1,66.02,3.85,2.85,16.85,19.85,53.22,53.22,0
66.02,65.12,2.85,16.21,19.85,15.13,53.22,54.19,0
65.12,67.89,16.21,16.21,15.13,17.13,54.19,54.19,0
67.89,0.43,16.21,35.38,17.13,94.76,54.19,75.23,1
0.43,0.59,35.38,37.38,94.76,98.76,75.23,75.23,1
0.59,58.29,37.38,10.48,98.76,17.39,75.23,55.03,1
60.71,59.71,29.24,31.24,12.25,16.25,69.05,69.05,0
59.71,64.37,31.24,4.33,16.25,11.83,69.05,66.66,0
64.37,63.46,4.33,9.33,11.83,16.83,66.66,66.66,0
63.46,22.3,9.33,31.31,16.83,8.34,66.66,79.13,1
22.3,24.25,31.31,33.31,8.34,9.34,79.13,79.13,1
24.25,59.22,33.31,16.89,9.34,12.98,79.13,54.74,1
62.26,66.55,5.77,8.77,18.73,22.73,69.52,69.52,0
66.55,68.93,8.77,13.31,22.73,19.0,69.52,50.76,0
68.93,69.19,13.31,17.31,19.0,23.0,50.76,50.76,0
69.19,26.07,17.31,23.66,23.0,6.24,50.76,10.73,1
26.07,29.08,23.66,26.66,6.24,10.24,10.73,10.73,1
29.08,55.55,26.66,18.47,10.24,10.94,10.73,55.11,1
60.47,65.21,2.96,3.96,12.1,13.1,57.2,57.2,0
65.21,58.47,3.96,17.16,13.1,17.9,57.2,60.49,0
58.47,57.77,17.16,15.16,17.9,20.9,60.49,60.49,0
57.77,40.28,15.16,44.43,20.9,6.56,60.49,77.24,1
40.28,41.27,44.43,44.43,6.56,4.56,77.24,77.24,1
41.27,59.36,44.43,25.17,4.56,17.46,77.24,62.97,1
69.33,70.2,24.23,26.23,10.83,9.83,58.51,58.51,0
70.2,66.51,26.23,19.71,9.83,14.01,58.51,67.3,0
66.51,65.88,19.71,19.71,14.01,15.01,67.3,67.3,0
65.88,90.63,19.71,58.24,15.01,9.68,67.3,78.58,1
90.63,92.22,58.24,62.24,9.68,12.68,78.58,78.58,1
92.22,50.04,62.24,8.65,12.68,15.06,78.58,57.98,1
52.97,55.97,21.79,20.79,15.01,20.01,69.44,69.44,0
55.97,69.26,20.79,16.65,20.01,19.88,69.44,56.76,0
69.26,69.85,16.65,20.65,19.88,22.88,56.76,56.76,0
69.85,79.72,20.65,24.27,22.88,24.28,56.76,5.63,1
79.72,82.54,24.27,25.27,24.28,26.28,5.63,5.63,1
82.54,51.7,25.27,12.44,26.28,19.64,5.63,64.48,1
58.9,59.52,21.93,23.93,12.31,11.31,55.51,55.51,0
59.52,67.56,23.93,16.17,11.31,12.9,55.51,53.42,0
67.56,68.2,16.17,15.17,12.9,12.9,53.42,53.42,0
68.2,90.03,15.17,33.0,12.9,58.36,53.42,8.89,1
90.03,88.73,33.0,34.0,58.36,58.36,8.89,8.89,1
88.73,65.64,34.0,4.4,58.36,18.91,8.89,61.24,1
60.96,64.96,20.19,24.19,13.54,14.54,69.86,69.86,0
64.96,50.45,24.19,8.71,14.54,11.3,69.86,58.49,0
50.45,54.07,8.71,11.71,11.3,15.3,58.49,58.49,0
54.07,7.82,11.71,2.52,15.3,57.45,58.49,32.5,1
7.82,9.84,2.52,0.52,57.45,61.45,32.5,32.5,1
9.84,57.03,0.52,25.58,61.45,17.38,32.5,55.88,1
69.9,71.76,9.9,9.9,17.41,19.41,64.39,64.39,0
71.76,58.02,9.9,14.9,19.41,11.75,64.39,60.56,0
58.02,58.84,14.9,13.9,11.75,15.75,60.56,60.56,0
58.84,93.57,13.9,34.77,15.75,3.79,60.56,23.13,1
93.57,97.57,34.77,33.77,3.79,5.79,23.13,23.13,1
97.57,61.92,33.77,26.65,5.79,14.5,23.13,56.17,1
57.09,60.78,23.86,24.86,14.26,13.26,60.93,60.93,0
60.78,50.93,24.86,7.84,13.26,13.83,60.93,51.29,0
50.93,51.16,7.84,11.84,13.83,12.83,51.29,51.29,0
51.16,29.83,11.84,22.54,12.83,3.31,51.29,94.64,1
29.83,29.88,22.54,21.54,3.31,8.31,94.64,94.64,1
29.88,68.49,21.54,5.04,8.31,18.58,94.64,65.85,1
61.87,65.87,29.67,34.67,18.13,17.13,60.0,60.0,0
65.87,66.08,34.67,13.44,17.13,14.9,60.0,62.04,0
66.08,69.9,13.44,13.44,14.9,19.9,62.04,62.04,0
69.9,95.62,13.44,3.24,19.9,4.96,62.04,79.64,1
95.62,95.78,3.24,4.24,4.96,6.96,79.64,79.64,1
95.78,51.06,4.24,15.43,6.96,18.05,79.64,54.2,1
64.42,68.42,1.2,0.2,10.49,11.49,57.18,57.18,0
68.42,55.2,0.2,9.91,11.49,11.01,57.18,67.94,0
55.2,54.06,9.91,12.91,11.01,11.01,67.94,67.94,0
54.06,85.59,12.91,5.74,11.01,73.06,67.94,93.45,1
85.59,89.5,5.74,4.74,73.06,74.06,93.45,93.45,1
89.5,66.11,4.74,23.62,74.06,12.53,93.45,61.19,1
66.69,69.42,11.93,9.93,14.28,17.28,67.95,67.95,0
69.42,60.84,9.93,28.81,17.28,11.96,67.95,58.43,0
60.84,62.84,28.81,29.81,11.96,12.96,58.43,58.43,0
62.84,27.06,29.81,53.84,12.96,74.45,58.43,45.04,1
27.06,32.06,53.84,52.84,74.45,75.45,45.04,45.04,1
32.06,51.18,52.84,9.08,75.45,13.8,45.04,60.04,1
62.0,64.25,0.66,1.66,19.24,17.24,54.16,54.16,0
64.25,51.72,1.66,1.61,17.24,14.11,54.16,57.31,0
51.72,52.34,1.61,5.61,14.11,18.11,57.31,57.31,0
52.34,89.78,5.61,40.04,18.11,8.35,57.31,1.12,1
89.78,93.56,40.04,40.04,8.35,7.35,1.12,1.12,1
93.56,69.38,40.04,5.36,7.35,17.06,1.12,61.83,1
59.56,58.81,4.12,8.12,14.72,15.72,55.89,55.89,0
58.81,63.59,8.12,23.8,15.72,11.06,55.89,59.13,0
63.59,66.33,23.8,23.8,11.06,12.06,59.13,59.13,0
66.33,95.76,23.8,53.33,12.06,1.44,59.13,86.56,1
95.76,96.81,53.33,57.33,1.44,6.44,86.56,86.56,1
96.81,64.05,57.33,9.89,6.44,14.69,86.56,54.09,1
53.39,53.86,22.5,22.5,17.2,17.2,68.96,68.96,0
53.86,54.23,22.5,28.86,17.2,15.89,68.96,52.4,0
54.23,56.23,28.86,27.86,15.89,20.89,52.4,52.4,0
56.23,80.06,27.86,50.98,20.89,89.5,52.4,81.59,1
80.06,80.06,50.98,48.98,89.5,93.5,81.59,81.59,1
80.06,56.88,48.98,16.57,93.5,10.39,81.59,51.92,1
52.59,52.27,10.34,12.34,11.56,11.56,68.92,68.92,0
52.27,62.16,12.34,25.05,11.56,18.55,68.92,57.54,0
62.16,66.09,25.05,26.05,18.55,19.55,57.54,57.54,0
66.09,85.56,26.05,15.27,19.55,7.66,57.54,23.05,1
85.56,86.35,15.27,19.27,7.66,9.66,23.05,23.05,1
86.35,60.15,19.27,11.06,9.66,14.81,23.05,61.12,1
64.16,66.4,20.27,24.27,12.68,14.68,55.56,55.56,0
66.4,58.06,24.27,9.97,14.68,10.64,55.56,55.02,0
58.06,61.32,9.97,11.97,10.64,10.64,55.02,55.02,0
61.32,95.64,11.97,30.79,10.64,61.69,55.02,87.52,1
95.64,100.11,30.79,30.79,61.69,65.69,87.52,87.52,1
100.11,64.93,30.79,29.42,65.69,18.03,87.52,67.14,1
66.39,66.84,19.49,19.49,11.92,15.92,64.5,64.5,0
66.84,62.25,19.49,26.91,15.92,17.31,64.5,55.83,0
62.25,64.02,26.91,25.91,17.31,20.31,55.83,55.83,0
64.02,96.38,25.91,44.09,20.31,4.33,55.83,37.35,1
96.38,96.87,44.09,45.09,4.33,4.33,37.35,37.35,1
96.87,63.91,45.09,3.28,4.33,11.62,37.35,68.21,1
61.8,62.91,28.69,32.69,10.99,14.99,68.52,68.52,0
62.91,66.29,32.69,18.52,14.99,13.05,68.52,55.24,0
66.29,66.46,18.52,22.52,13.05,13.05,55.24,55.24,0
66.46,19.19,22.52,46.52,13.05,1.12,55.24,39.02,1
19.19,22.75,46.52,47.52,1.12,0.12,39.02,39.02,1
22.75,65.33,47.52,24.09,0.12,17.64,39.02,61.22,1
52.45,53.45,29.26,31.26,19.25,20.25,68.0,68.0,0
53.45,57.13,31.26,0.5,20.25,12.7,68.0,55.84,0
57.13,60.22,0.5,1.5,12.7,14.7,55.84,55.84,0
60.22,19.5,1.5,27.85,14.7,48.82,55.84,14.56,1
19.5,20.38,27.85,31.85,48.82,50.82,14.56,14.56,1
20.38,65.63,31.85,12.14,50.82,17.42,14.56,60.75,1
56.17,54.35,9.84,8.84,16.68,21.68,59.45,59.45,0
54.35,65.86,8.84,20.45,21.68,18.69,59.45,51.83,0
65.86,67.74,20.45,22.45,18.69,17.69,51.83,51.83,0
67.74,77.51,22.45,56.02,17.69,7.87,51.83,33.16,1
77.51,75.62,56.02,55.02,7.87,7.87,33.16,33.16,1
75.62,66.68,55.02,29.62,7.87,12.93,33.16,59.47,1
68.75,68.49,2.65,7.65,18.8,19.8,68.17,68.17,0
68.49,59.8,7.65,24.37,19.8,17.34,68.17,66.31,0
59.8,59.69,24.37,28.37,17.34,19.34,66.31,66.31,0
59.69,86.99,28.37,19.94,19.34,4.43,66.31,40.27,1
86.99,88.1,19.94,19.94,4.43,6.43,40.27,40.27,1
88.1,54.53,19.94,7.35,6.43,14.96,40.27,52.41,1
67.09,69.27,7.71,11.71,16.88,16.88,68.68,68.68,0
69.27,61.73,11.71,29.47,16.88,10.2,68.68,69.17,0
61.73,61.73,29.47,29.47,10.2,12.2,69.17,69.17,0
61.73,88.5,29.47,1.21,12.2,60.99,69.17,15.11,1
88.5,91.15,1.21,5.21,60.99,62.99,15.11,15.11,1
91.15,65.2,5.21,16.77,62.99,12.55,15.11,56.07,1
57.62,59.37,14.43,16.43,17.97,21.97,54.87,54.87,0
59.37,68.8,16.43,20.89,21.97,14.54,54.87,55.66,0
68.8,72.8,20.89,20.89,14.54,17.54,55.66,55.66,0
72.8,41.11,20.89,20.34,17.54,1.5,55.66,27.94,1
41.11,44.06,20.34,19.34,1.5,5.5,27.94,27.94,1
44.06,57.66,19.34,3.16,5.5,14.54,27.94,58.24,1
58.85,60.4,3.01,5.01,19.16,21.16,57.14,57.14,0
60.4,54.57,5.01,1.08,21.16,14.87,57.14,50.78,0
54.57,58.85,1.08,2.08,14.87,14.87,50.78,50.78,0
58.85,84.75,2.08,27.07,14.87,51.8,50.78,78.33,1
84.75,87.6,27.07,27.07,51.8,54.8,78.33,78.33,1
87.6,52.95,27.07,16.28,54.8,11.97,78.33,51.39,1
51.95,49.95,14.52,18.52,18.11,21.11,68.29,68.29,0
49.95,66.31,18.52,1.35,21.11,13.32,68.29,66.13,0
66.31,69.47,1.35,2.35,13.32,17.32,66.13,66.13,0
69.47,46.14,2.35,56.2,17.32,0.2,66.13,92.92,1
46.14,51.14,56.2,60.2,0.2,2.2,92.92,92.92,1
51.14,50.16,60.2,11.3,2.2,18.02,92.92,66.38,1
52.49,56.39,11.28,10.28,11.55,12.55,60.16,60.16,0
56.39,55.57,10.28,27.15,12.55,12.04,60.16,56.53,0
55.57,55.84,27.15,32.15,12.04,13.04,56.53,56.53,0
55.84,18.65,32.15,26.5,13.04,6.05,56.53,4.94,1
18.65,18.33,26.5,27.5,6.05,8.05,4.94,4.94,1
18.33,55.64,27.5,28.87,8.05,14.33,4.94,55.28,1
65.28,69.81,24.32,23.32,13.77,18.77,66.46,66.46,0
69.81,54.94,23.32,5.67,18.77,13.86,66.46,65.39,0
54.94,57.94,5.67,8.67,13.86,14.86,65.39,65.39,0
57.94,92.87,8.67,0.68,14.86,89.57,65.39,99.07,1
92.87,95.45,0.68,-0.32,89.57,87.57,99.07,99.07,1
95.45,69.87,-0.32,1.64,87.57,12.48,99.07,60.64,1
68.56,69.22,15.67,14.67,16.13,15.13,65.17,65.17,0
69.22,63.68,14.67,23.2,15.13,14.26,65.17,61.23,0
63.68,65.32,23.2,23.2,14.26,17.26,61.23,61.23,0
65.32,3.57,23.2,31.52,17.26,60.92,61.23,81.44,1
3.57,4.72,31.52,31.52,60.92,62.92,81.44,81.44,1
4.72,54.67,31.52,24.2,62.92,11.56,81.44,51.56,1
50.24,51.6,2.82,2.82,11.28,14.28,68.77,68.77,0
51.6,50.94,2.82,7.09,14.28,19.53,68.77,62.78,0
50.94,50.9,7.09,8.09,19.53,22.53,62.78,62.78,0
50.9,7.73,8.09,8.45,22.53,34.92,62.78,97.38,1
7.73,7.72,8.45,11.45,34.92,34.92,97.38,97.38,1
7.72,51.35,11.45,26.46,34.92,12.01,97.38,60.14,1
57.28,60.25,29.77,28.77,12.78,15.78,51.71,51.71,0
60.25,51.73,28.77,5.09,15.78,11.72,51.71,64.69,0
